seat_id,event_id,section,row,seat_number,price,status,booked_by_user_id
EVT00010-A-203,EVT00010,A,20,3,77.55,available,
EVT00010-A-204,EVT00010,A,20,4,77.55,available,
EVT00010-Floor-205,EVT00010,Floor,20,5,116.32,available,
EVT00010-C-206,EVT00010,C,20,6,77.55,available,
EVT00010-Floor-207,EVT00010,Floor,20,7,116.32,booked,USR00172
EVT00010-VIP-208,EVT00010,VIP,20,8,155.1,available,
EVT00010-C-209,EVT00010,C,20,9,77.55,available,
EVT00010-B-2010,EVT00010,B,20,10,77.55,available,
EVT00011-C-11,EVT00011,C,1,1,136.45,available,
EVT00011-Floor-12,EVT00011,Floor,1,2,204.67,available,
EVT00011-C-13,EVT00011,C,1,3,136.45,available,
EVT00011-A-14,EVT00011,A,1,4,136.45,booked,USR00169
EVT00011-B-15,EVT00011,B,1,5,136.45,booked,USR00091
EVT00011-C-16,EVT00011,C,1,6,136.45,available,
EVT00011-C-17,EVT00011,C,1,7,136.45,available,
EVT00011-A-18,EVT00011,A,1,8,136.45,available,
EVT00011-VIP-19,EVT00011,VIP,1,9,272.9,booked,USR00184
EVT00011-VIP-110,EVT00011,VIP,1,10,272.9,booked,USR00157
EVT00011-B-21,EVT00011,B,2,1,136.45,booked,USR00101
EVT00011-B-22,EVT00011,B,2,2,136.45,available,
EVT00011-B-23,EVT00011,B,2,3,136.45,available,
EVT00011-A-24,EVT00011,A,2,4,136.45,available,
EVT00011-A-25,EVT00011,A,2,5,136.45,available,
EVT00011-Floor-26,EVT00011,Floor,2,6,204.67,booked,USR00116
EVT00011-VIP-27,EVT00011,VIP,2,7,272.9,available,
EVT00011-Floor-28,EVT00011,Floor,2,8,204.67,booked,USR00128
EVT00011-A-29,EVT00011,A,2,9,136.45,available,
EVT00011-A-210,EVT00011,A,2,10,136.45,available,
EVT00011-VIP-31,EVT00011,VIP,3,1,272.9,available,
EVT00011-VIP-32,EVT00011,VIP,3,2,272.9,available,
EVT00011-B-33,EVT00011,B,3,3,136.45,available,
EVT00011-B-34,EVT00011,B,3,4,136.45,available,
EVT00011-B-35,EVT00011,B,3,5,136.45,booked,USR00169
EVT00011-Floor-36,EVT00011,Floor,3,6,204.67,available,
EVT00011-C-37,EVT00011,C,3,7,136.45,available,
EVT00011-VIP-38,EVT00011,VIP,3,8,272.9,available,
EVT00011-Floor-39,EVT00011,Floor,3,9,204.67,available,
EVT00011-B-310,EVT00011,B,3,10,136.45,booked,USR00088
EVT00011-C-41,EVT00011,C,4,1,136.45,available,
EVT00011-B-42,EVT00011,B,4,2,136.45,booked,USR00155
EVT00011-Floor-43,EVT00011,Floor,4,3,204.67,booked,USR00180
EVT00011-Floor-44,EVT00011,Floor,4,4,204.67,available,
EVT00011-Floor-45,EVT00011,Floor,4,5,204.67,available,
EVT00011-B-46,EVT00011,B,4,6,136.45,booked,USR00183
EVT00011-C-47,EVT00011,C,4,7,136.45,available,
EVT00011-B-48,EVT00011,B,4,8,136.45,available,
EVT00011-B-49,EVT00011,B,4,9,136.45,available,
EVT00011-C-410,EVT00011,C,4,10,136.45,available,
EVT00011-C-51,EVT00011,C,5,1,136.45,available,
EVT00011-Floor-52,EVT00011,Floor,5,2,204.67,available,
EVT00011-VIP-53,EVT00011,VIP,5,3,272.9,available,
EVT00011-Floor-54,EVT00011,Floor,5,4,204.67,booked,USR00109
EVT00011-A-55,EVT00011,A,5,5,136.45,available,
EVT00011-A-56,EVT00011,A,5,6,136.45,available,
EVT00011-A-57,EVT00011,A,5,7,136.45,available,
EVT00011-B-58,EVT00011,B,5,8,136.45,booked,USR00042
EVT00011-C-59,EVT00011,C,5,9,136.45,available,
EVT00011-B-510,EVT00011,B,5,10,136.45,available,
EVT00011-C-61,EVT00011,C,6,1,136.45,booked,USR00139
EVT00011-A-62,EVT00011,A,6,2,136.45,available,
EVT00011-VIP-63,EVT00011,VIP,6,3,272.9,booked,USR00173
EVT00011-Floor-64,EVT00011,Floor,6,4,204.67,available,
EVT00011-Floor-65,EVT00011,Floor,6,5,204.67,available,
EVT00011-Floor-66,EVT00011,Floor,6,6,204.67,available,
EVT00011-C-67,EVT00011,C,6,7,136.45,available,
EVT00011-A-68,EVT00011,A,6,8,136.45,available,
EVT00011-VIP-69,EVT00011,VIP,6,9,272.9,available,
EVT00011-C-610,EVT00011,C,6,10,136.45,available,
EVT00011-A-71,EVT00011,A,7,1,136.45,booked,USR00065
EVT00011-B-72,EVT00011,B,7,2,136.45,available,
EVT00011-VIP-73,EVT00011,VIP,7,3,272.9,available,
EVT00011-C-74,EVT00011,C,7,4,136.45,available,
EVT00011-Floor-75,EVT00011,Floor,7,5,204.67,available,
EVT00011-B-76,EVT00011,B,7,6,136.45,available,
EVT00011-B-77,EVT00011,B,7,7,136.45,booked,USR00046
EVT00011-A-78,EVT00011,A,7,8,136.45,booked,USR00045
EVT00011-Floor-79,EVT00011,Floor,7,9,204.67,booked,USR00011
EVT00011-VIP-710,EVT00011,VIP,7,10,272.9,booked,USR00068
EVT00011-B-81,EVT00011,B,8,1,136.45,booked,USR00066
EVT00011-A-82,EVT00011,A,8,2,136.45,booked,USR00182
EVT00011-B-83,EVT00011,B,8,3,136.45,booked,USR00083
EVT00011-Floor-84,EVT00011,Floor,8,4,204.67,booked,USR00161
EVT00011-Floor-85,EVT00011,Floor,8,5,204.67,available,
EVT00011-C-86,EVT00011,C,8,6,136.45,available,
EVT00011-Floor-87,EVT00011,Floor,8,7,204.67,available,
EVT00011-A-88,EVT00011,A,8,8,136.45,available,
EVT00011-C-89,EVT00011,C,8,9,136.45,available,
EVT00011-B-810,EVT00011,B,8,10,136.45,available,
EVT00011-Floor-91,EVT00011,Floor,9,1,204.67,booked,USR00140
EVT00011-Floor-92,EVT00011,Floor,9,2,204.67,available,
EVT00011-C-93,EVT00011,C,9,3,136.45,booked,USR00055
EVT00011-C-94,EVT00011,C,9,4,136.45,booked,USR00076
EVT00011-B-95,EVT00011,B,9,5,136.45,available,
EVT00011-Floor-96,EVT00011,Floor,9,6,204.67,available,
EVT00011-Floor-97,EVT00011,Floor,9,7,204.67,available,
EVT00011-A-98,EVT00011,A,9,8,136.45,booked,USR00089
EVT00011-VIP-99,EVT00011,VIP,9,9,272.9,booked,USR00165
EVT00011-Floor-910,EVT00011,Floor,9,10,204.67,available,
EVT00011-B-101,EVT00011,B,10,1,136.45,available,
EVT00011-C-102,EVT00011,C,10,2,136.45,available,
EVT00011-A-103,EVT00011,A,10,3,136.45,available,
EVT00011-Floor-104,EVT00011,Floor,10,4,204.67,available,
EVT00011-A-105,EVT00011,A,10,5,136.45,available,
EVT00011-C-106,EVT00011,C,10,6,136.45,available,
EVT00011-Floor-107,EVT00011,Floor,10,7,204.67,available,
EVT00011-A-108,EVT00011,A,10,8,136.45,booked,USR00167
EVT00011-B-109,EVT00011,B,10,9,136.45,booked,USR00022
EVT00011-A-1010,EVT00011,A,10,10,136.45,booked,USR00198
EVT00011-Floor-111,EVT00011,Floor,11,1,204.67,available,
EVT00011-A-112,EVT00011,A,11,2,136.45,booked,USR00162
EVT00011-B-113,EVT00011,B,11,3,136.45,available,
EVT00011-VIP-114,EVT00011,VIP,11,4,272.9,available,
EVT00011-B-115,EVT00011,B,11,5,136.45,available,
EVT00011-VIP-116,EVT00011,VIP,11,6,272.9,available,
EVT00011-A-117,EVT00011,A,11,7,136.45,available,
EVT00011-B-118,EVT00011,B,11,8,136.45,booked,USR00184
EVT00011-C-119,EVT00011,C,11,9,136.45,booked,USR00019
EVT00011-A-1110,EVT00011,A,11,10,136.45,booked,USR00065
EVT00011-Floor-121,EVT00011,Floor,12,1,204.67,booked,USR00059
EVT00011-C-122,EVT00011,C,12,2,136.45,available,
EVT00011-VIP-123,EVT00011,VIP,12,3,272.9,available,
EVT00011-VIP-124,EVT00011,VIP,12,4,272.9,booked,USR00100
EVT00011-A-125,EVT00011,A,12,5,136.45,available,
EVT00011-Floor-126,EVT00011,Floor,12,6,204.67,booked,USR00191
EVT00011-Floor-127,EVT00011,Floor,12,7,204.67,booked,USR00019
EVT00011-C-128,EVT00011,C,12,8,136.45,available,
EVT00011-A-129,EVT00011,A,12,9,136.45,booked,USR00176
EVT00011-C-1210,EVT00011,C,12,10,136.45,available,
EVT00011-C-131,EVT00011,C,13,1,136.45,available,
EVT00011-VIP-132,EVT00011,VIP,13,2,272.9,available,
EVT00011-A-133,EVT00011,A,13,3,136.45,available,
EVT00011-Floor-134,EVT00011,Floor,13,4,204.67,booked,USR00192
EVT00011-VIP-135,EVT00011,VIP,13,5,272.9,available,
EVT00011-Floor-136,EVT00011,Floor,13,6,204.67,booked,USR00163
EVT00011-B-137,EVT00011,B,13,7,136.45,booked,USR00187
EVT00011-C-138,EVT00011,C,13,8,136.45,available,
EVT00011-A-139,EVT00011,A,13,9,136.45,available,
EVT00011-Floor-1310,EVT00011,Floor,13,10,204.67,booked,USR00011
EVT00011-A-141,EVT00011,A,14,1,136.45,available,
EVT00011-VIP-142,EVT00011,VIP,14,2,272.9,available,
EVT00011-A-143,EVT00011,A,14,3,136.45,booked,USR00192
EVT00011-C-144,EVT00011,C,14,4,136.45,booked,USR00166
EVT00011-Floor-145,EVT00011,Floor,14,5,204.67,booked,USR00048
EVT00011-B-146,EVT00011,B,14,6,136.45,available,
EVT00011-C-147,EVT00011,C,14,7,136.45,booked,USR00047
EVT00011-Floor-148,EVT00011,Floor,14,8,204.67,available,
EVT00011-Floor-149,EVT00011,Floor,14,9,204.67,available,
EVT00011-Floor-1410,EVT00011,Floor,14,10,204.67,booked,USR00172
EVT00011-A-151,EVT00011,A,15,1,136.45,booked,USR00051
EVT00011-Floor-152,EVT00011,Floor,15,2,204.67,available,
EVT00011-C-153,EVT00011,C,15,3,136.45,available,
EVT00011-B-154,EVT00011,B,15,4,136.45,booked,USR00159
EVT00011-A-155,EVT00011,A,15,5,136.45,available,
EVT00011-C-156,EVT00011,C,15,6,136.45,available,
EVT00011-C-157,EVT00011,C,15,7,136.45,available,
EVT00011-C-158,EVT00011,C,15,8,136.45,available,
EVT00011-B-159,EVT00011,B,15,9,136.45,available,
EVT00011-C-1510,EVT00011,C,15,10,136.45,available,
EVT00011-VIP-161,EVT00011,VIP,16,1,272.9,booked,USR00081
EVT00011-B-162,EVT00011,B,16,2,136.45,available,
EVT00011-VIP-163,EVT00011,VIP,16,3,272.9,booked,USR00093
EVT00011-B-164,EVT00011,B,16,4,136.45,available,
EVT00011-C-165,EVT00011,C,16,5,136.45,available,
EVT00011-VIP-166,EVT00011,VIP,16,6,272.9,available,
EVT00011-C-167,EVT00011,C,16,7,136.45,available,
EVT00011-A-168,EVT00011,A,16,8,136.45,booked,USR00156
EVT00011-A-169,EVT00011,A,16,9,136.45,available,
EVT00011-B-1610,EVT00011,B,16,10,136.45,available,
EVT00011-B-171,EVT00011,B,17,1,136.45,booked,USR00161
EVT00011-A-172,EVT00011,A,17,2,136.45,available,
EVT00011-A-173,EVT00011,A,17,3,136.45,available,
EVT00011-A-174,EVT00011,A,17,4,136.45,available,
EVT00011-Floor-175,EVT00011,Floor,17,5,204.67,available,
EVT00011-Floor-176,EVT00011,Floor,17,6,204.67,booked,USR00010
EVT00011-Floor-177,EVT00011,Floor,17,7,204.67,booked,USR00139
EVT00011-VIP-178,EVT00011,VIP,17,8,272.9,available,
EVT00011-B-179,EVT00011,B,17,9,136.45,available,
EVT00011-B-1710,EVT00011,B,17,10,136.45,available,
EVT00011-Floor-181,EVT00011,Floor,18,1,204.67,available,
EVT00011-C-182,EVT00011,C,18,2,136.45,booked,USR00129
EVT00011-Floor-183,EVT00011,Floor,18,3,204.67,booked,USR00094
EVT00011-Floor-184,EVT00011,Floor,18,4,204.67,booked,USR00062
EVT00011-Floor-185,EVT00011,Floor,18,5,204.67,available,
EVT00011-Floor-186,EVT00011,Floor,18,6,204.67,booked,USR00041
EVT00011-B-187,EVT00011,B,18,7,136.45,available,
EVT00011-Floor-188,EVT00011,Floor,18,8,204.67,available,
EVT00011-B-189,EVT00011,B,18,9,136.45,available,
EVT00011-VIP-1810,EVT00011,VIP,18,10,272.9,available,
EVT00011-A-191,EVT00011,A,19,1,136.45,booked,USR00125
EVT00011-B-192,EVT00011,B,19,2,136.45,booked,USR00095
EVT00011-B-193,EVT00011,B,19,3,136.45,booked,USR00053
EVT00011-Floor-194,EVT00011,Floor,19,4,204.67,available,
EVT00011-C-195,EVT00011,C,19,5,136.45,available,
EVT00011-VIP-196,EVT00011,VIP,19,6,272.9,available,
EVT00011-A-197,EVT00011,A,19,7,136.45,available,
EVT00011-C-198,EVT00011,C,19,8,136.45,booked,USR00134
EVT00011-C-199,EVT00011,C,19,9,136.45,available,
EVT00011-C-1910,EVT00011,C,19,10,136.45,available,
EVT00011-Floor-201,EVT00011,Floor,20,1,204.67,booked,USR00168
EVT00011-VIP-202,EVT00011,VIP,20,2,272.9,available,
EVT00011-A-203,EVT00011,A,20,3,136.45,available,
EVT00011-VIP-204,EVT00011,VIP,20,4,272.9,available,
EVT00011-B-205,EVT00011,B,20,5,136.45,available,
EVT00011-C-206,EVT00011,C,20,6,136.45,available,
EVT00011-C-207,EVT00011,C,20,7,136.45,available,
EVT00011-VIP-208,EVT00011,VIP,20,8,272.9,available,
EVT00011-A-209,EVT00011,A,20,9,136.45,available,
EVT00011-B-2010,EVT00011,B,20,10,136.45,available,
EVT00012-B-11,EVT00012,B,1,1,143.34,booked,USR00165
EVT00012-C-12,EVT00012,C,1,2,143.34,booked,USR00048
EVT00012-B-13,EVT00012,B,1,3,143.34,available,
EVT00012-A-14,EVT00012,A,1,4,143.34,available,
EVT00012-VIP-15,EVT00012,VIP,1,5,286.68,available,
EVT00012-A-16,EVT00012,A,1,6,143.34,available,
EVT00012-VIP-17,EVT00012,VIP,1,7,286.68,available,
EVT00012-Floor-18,EVT00012,Floor,1,8,215.01,booked,USR00106
EVT00012-A-19,EVT00012,A,1,9,143.34,booked,USR00033
EVT00012-Floor-110,EVT00012,Floor,1,10,215.01,available,
EVT00012-B-21,EVT00012,B,2,1,143.34,available,
EVT00012-A-22,EVT00012,A,2,2,143.34,available,
EVT00012-B-23,EVT00012,B,2,3,143.34,booked,USR00067
EVT00012-B-24,EVT00012,B,2,4,143.34,available,
EVT00012-VIP-25,EVT00012,VIP,2,5,286.68,available,
EVT00012-Floor-26,EVT00012,Floor,2,6,215.01,available,
EVT00012-C-27,EVT00012,C,2,7,143.34,available,
EVT00012-B-28,EVT00012,B,2,8,143.34,available,
EVT00012-VIP-29,EVT00012,VIP,2,9,286.68,available,
EVT00012-B-210,EVT00012,B,2,10,143.34,booked,USR00106
EVT00012-Floor-31,EVT00012,Floor,3,1,215.01,booked,USR00150
EVT00012-B-32,EVT00012,B,3,2,143.34,available,
EVT00012-Floor-33,EVT00012,Floor,3,3,215.01,booked,USR00186
EVT00012-C-34,EVT00012,C,3,4,143.34,available,
EVT00012-Floor-35,EVT00012,Floor,3,5,215.01,available,
EVT00012-B-36,EVT00012,B,3,6,143.34,available,
EVT00012-B-37,EVT00012,B,3,7,143.34,booked,USR00052
EVT00012-Floor-38,EVT00012,Floor,3,8,215.01,available,
EVT00012-Floor-39,EVT00012,Floor,3,9,215.01,available,
EVT00012-B-310,EVT00012,B,3,10,143.34,available,
EVT00012-B-41,EVT00012,B,4,1,143.34,available,
EVT00012-Floor-42,EVT00012,Floor,4,2,215.01,available,
EVT00012-Floor-43,EVT00012,Floor,4,3,215.01,available,
EVT00012-A-44,EVT00012,A,4,4,143.34,booked,USR00169
EVT00012-B-45,EVT00012,B,4,5,143.34,available,
EVT00012-Floor-46,EVT00012,Floor,4,6,215.01,available,
EVT00012-VIP-47,EVT00012,VIP,4,7,286.68,available,
EVT00012-C-48,EVT00012,C,4,8,143.34,available,
EVT00012-Floor-49,EVT00012,Floor,4,9,215.01,available,
EVT00012-VIP-410,EVT00012,VIP,4,10,286.68,available,
EVT00012-VIP-51,EVT00012,VIP,5,1,286.68,available,
EVT00012-Floor-52,EVT00012,Floor,5,2,215.01,booked,USR00035
EVT00012-C-53,EVT00012,C,5,3,143.34,available,
EVT00012-B-54,EVT00012,B,5,4,143.34,available,
EVT00012-A-55,EVT00012,A,5,5,143.34,booked,USR00140
EVT00012-VIP-56,EVT00012,VIP,5,6,286.68,booked,USR00002
EVT00012-A-57,EVT00012,A,5,7,143.34,available,
EVT00012-A-58,EVT00012,A,5,8,143.34,available,
EVT00012-VIP-59,EVT00012,VIP,5,9,286.68,available,
EVT00012-C-510,EVT00012,C,5,10,143.34,available,
EVT00013-A-11,EVT00013,A,1,1,130.64,booked,USR00167
EVT00013-Floor-12,EVT00013,Floor,1,2,195.96,booked,USR00138
EVT00013-VIP-13,EVT00013,VIP,1,3,261.28,available,
EVT00013-Floor-14,EVT00013,Floor,1,4,195.96,booked,USR00175
EVT00013-VIP-15,EVT00013,VIP,1,5,261.28,available,
EVT00013-VIP-16,EVT00013,VIP,1,6,261.28,available,
EVT00013-Floor-17,EVT00013,Floor,1,7,195.96,available,
EVT00013-C-18,EVT00013,C,1,8,130.64,available,
EVT00013-VIP-19,EVT00013,VIP,1,9,261.28,booked,USR00079
EVT00013-Floor-110,EVT00013,Floor,1,10,195.96,booked,USR00181
EVT00013-VIP-21,EVT00013,VIP,2,1,261.28,available,
EVT00013-A-22,EVT00013,A,2,2,130.64,available,
EVT00013-VIP-23,EVT00013,VIP,2,3,261.28,available,
EVT00013-B-24,EVT00013,B,2,4,130.64,booked,USR00131
EVT00013-VIP-25,EVT00013,VIP,2,5,261.28,available,
EVT00013-Floor-26,EVT00013,Floor,2,6,195.96,available,
EVT00013-A-27,EVT00013,A,2,7,130.64,booked,USR00163
EVT00013-A-28,EVT00013,A,2,8,130.64,available,
EVT00013-B-29,EVT00013,B,2,9,130.64,available,
EVT00013-Floor-210,EVT00013,Floor,2,10,195.96,available,
EVT00013-A-31,EVT00013,A,3,1,130.64,booked,USR00095
EVT00013-A-32,EVT00013,A,3,2,130.64,available,
EVT00013-VIP-33,EVT00013,VIP,3,3,261.28,available,
EVT00013-VIP-34,EVT00013,VIP,3,4,261.28,available,
EVT00013-Floor-35,EVT00013,Floor,3,5,195.96,booked,USR00153
EVT00013-A-36,EVT00013,A,3,6,130.64,available,
EVT00013-B-37,EVT00013,B,3,7,130.64,available,
EVT00013-VIP-38,EVT00013,VIP,3,8,261.28,booked,USR00169
EVT00013-Floor-39,EVT00013,Floor,3,9,195.96,booked,USR00009
EVT00013-Floor-310,EVT00013,Floor,3,10,195.96,available,
EVT00013-B-41,EVT00013,B,4,1,130.64,available,
EVT00013-A-42,EVT00013,A,4,2,130.64,available,
EVT00013-A-43,EVT00013,A,4,3,130.64,available,
EVT00013-A-44,EVT00013,A,4,4,130.64,available,
EVT00013-VIP-45,EVT00013,VIP,4,5,261.28,available,
EVT00013-VIP-46,EVT00013,VIP,4,6,261.28,available,
EVT00013-B-47,EVT00013,B,4,7,130.64,available,
EVT00013-A-48,EVT00013,A,4,8,130.64,available,
EVT00013-Floor-49,EVT00013,Floor,4,9,195.96,booked,USR00144
EVT00013-Floor-410,EVT00013,Floor,4,10,195.96,booked,USR00071
EVT00013-B-51,EVT00013,B,5,1,130.64,available,
EVT00013-B-52,EVT00013,B,5,2,130.64,available,
EVT00013-VIP-53,EVT00013,VIP,5,3,261.28,available,
EVT00013-C-54,EVT00013,C,5,4,130.64,booked,USR00130
EVT00013-A-55,EVT00013,A,5,5,130.64,available,
EVT00013-Floor-56,EVT00013,Floor,5,6,195.96,booked,USR00030
EVT00013-Floor-57,EVT00013,Floor,5,7,195.96,available,
EVT00013-Floor-58,EVT00013,Floor,5,8,195.96,available,
EVT00013-Floor-59,EVT00013,Floor,5,9,195.96,booked,USR00114
EVT00013-VIP-510,EVT00013,VIP,5,10,261.28,available,
EVT00013-B-61,EVT00013,B,6,1,130.64,available,
EVT00013-VIP-62,EVT00013,VIP,6,2,261.28,available,
EVT00013-Floor-63,EVT00013,Floor,6,3,195.96,available,
EVT00013-VIP-64,EVT00013,VIP,6,4,261.28,booked,USR00018
EVT00013-VIP-65,EVT00013,VIP,6,5,261.28,available,
EVT00013-B-66,EVT00013,B,6,6,130.64,available,
EVT00013-B-67,EVT00013,B,6,7,130.64,available,
EVT00013-VIP-68,EVT00013,VIP,6,8,261.28,available,
EVT00013-Floor-69,EVT00013,Floor,6,9,195.96,available,
EVT00013-C-610,EVT00013,C,6,10,130.64,booked,USR00024
EVT00013-VIP-71,EVT00013,VIP,7,1,261.28,available,
EVT00013-C-72,EVT00013,C,7,2,130.64,booked,USR00046
EVT00013-VIP-73,EVT00013,VIP,7,3,261.28,booked,USR00056
EVT00013-Floor-74,EVT00013,Floor,7,4,195.96,booked,USR00192
EVT00013-B-75,EVT00013,B,7,5,130.64,available,
EVT00013-B-76,EVT00013,B,7,6,130.64,booked,USR00062
EVT00013-C-77,EVT00013,C,7,7,130.64,booked,USR00052
EVT00013-B-78,EVT00013,B,7,8,130.64,available,
EVT00013-C-79,EVT00013,C,7,9,130.64,booked,USR00028
EVT00013-A-710,EVT00013,A,7,10,130.64,available,
EVT00013-VIP-81,EVT00013,VIP,8,1,261.28,available,
EVT00013-Floor-82,EVT00013,Floor,8,2,195.96,available,
EVT00013-VIP-83,EVT00013,VIP,8,3,261.28,available,
EVT00013-C-84,EVT00013,C,8,4,130.64,available,
EVT00013-Floor-85,EVT00013,Floor,8,5,195.96,available,
EVT00013-VIP-86,EVT00013,VIP,8,6,261.28,booked,USR00196
EVT00013-Floor-87,EVT00013,Floor,8,7,195.96,booked,USR00057
EVT00013-Floor-88,EVT00013,Floor,8,8,195.96,booked,USR00135
EVT00013-VIP-89,EVT00013,VIP,8,9,261.28,available,
EVT00013-Floor-810,EVT00013,Floor,8,10,195.96,booked,USR00089
EVT00013-VIP-91,EVT00013,VIP,9,1,261.28,available,
EVT00013-B-92,EVT00013,B,9,2,130.64,available,
EVT00013-A-93,EVT00013,A,9,3,130.64,available,
EVT00013-VIP-94,EVT00013,VIP,9,4,261.28,booked,USR00003
EVT00013-A-95,EVT00013,A,9,5,130.64,available,
EVT00013-VIP-96,EVT00013,VIP,9,6,261.28,available,
EVT00013-C-97,EVT00013,C,9,7,130.64,available,
EVT00013-C-98,EVT00013,C,9,8,130.64,booked,USR00068
EVT00013-B-99,EVT00013,B,9,9,130.64,booked,USR00157
EVT00013-C-910,EVT00013,C,9,10,130.64,available,
EVT00013-VIP-101,EVT00013,VIP,10,1,261.28,available,
EVT00013-VIP-102,EVT00013,VIP,10,2,261.28,available,
EVT00013-C-103,EVT00013,C,10,3,130.64,available,
EVT00013-VIP-104,EVT00013,VIP,10,4,261.28,booked,USR00047
EVT00013-Floor-105,EVT00013,Floor,10,5,195.96,booked,USR00148
EVT00013-B-106,EVT00013,B,10,6,130.64,available,
EVT00013-C-107,EVT00013,C,10,7,130.64,available,
EVT00013-Floor-108,EVT00013,Floor,10,8,195.96,available,
EVT00013-VIP-109,EVT00013,VIP,10,9,261.28,booked,USR00190
EVT00013-B-1010,EVT00013,B,10,10,130.64,available,
EVT00013-A-111,EVT00013,A,11,1,130.64,booked,USR00128
EVT00013-B-112,EVT00013,B,11,2,130.64,available,
EVT00013-Floor-113,EVT00013,Floor,11,3,195.96,available,
EVT00013-C-114,EVT00013,C,11,4,130.64,available,
EVT00013-C-115,EVT00013,C,11,5,130.64,booked,USR00146
EVT00013-A-116,EVT00013,A,11,6,130.64,available,
EVT00013-B-117,EVT00013,B,11,7,130.64,booked,USR00066
EVT00013-VIP-118,EVT00013,VIP,11,8,261.28,available,
EVT00013-A-119,EVT00013,A,11,9,130.64,available,
EVT00013-C-1110,EVT00013,C,11,10,130.64,booked,USR00093
EVT00013-Floor-121,EVT00013,Floor,12,1,195.96,available,
EVT00013-C-122,EVT00013,C,12,2,130.64,booked,USR00106
EVT00013-A-123,EVT00013,A,12,3,130.64,available,
EVT00013-Floor-124,EVT00013,Floor,12,4,195.96,booked,USR00148
EVT00013-Floor-125,EVT00013,Floor,12,5,195.96,booked,USR00200
EVT00013-C-126,EVT00013,C,12,6,130.64,available,
EVT00013-Floor-127,EVT00013,Floor,12,7,195.96,available,
EVT00013-VIP-128,EVT00013,VIP,12,8,261.28,available,
EVT00013-VIP-129,EVT00013,VIP,12,9,261.28,available,
EVT00013-VIP-1210,EVT00013,VIP,12,10,261.28,available,
EVT00013-B-131,EVT00013,B,13,1,130.64,available,
EVT00013-C-132,EVT00013,C,13,2,130.64,available,
EVT00013-Floor-133,EVT00013,Floor,13,3,195.96,available,
EVT00013-A-134,EVT00013,A,13,4,130.64,booked,USR00088
EVT00013-B-135,EVT00013,B,13,5,130.64,booked,USR00168
EVT00013-C-136,EVT00013,C,13,6,130.64,available,
EVT00013-Floor-137,EVT00013,Floor,13,7,195.96,available,
EVT00013-C-138,EVT00013,C,13,8,130.64,available,
EVT00013-C-139,EVT00013,C,13,9,130.64,available,
EVT00013-Floor-1310,EVT00013,Floor,13,10,195.96,available,
EVT00013-VIP-141,EVT00013,VIP,14,1,261.28,booked,USR00006
EVT00013-B-142,EVT00013,B,14,2,130.64,available,
EVT00013-C-143,EVT00013,C,14,3,130.64,available,
EVT00013-A-144,EVT00013,A,14,4,130.64,booked,USR00102
EVT00013-A-145,EVT00013,A,14,5,130.64,booked,USR00122
EVT00013-Floor-146,EVT00013,Floor,14,6,195.96,booked,USR00198
EVT00013-VIP-147,EVT00013,VIP,14,7,261.28,available,
EVT00013-A-148,EVT00013,A,14,8,130.64,booked,USR00159
EVT00013-B-149,EVT00013,B,14,9,130.64,booked,USR00100
EVT00013-C-1410,EVT00013,C,14,10,130.64,booked,USR00189
EVT00013-C-151,EVT00013,C,15,1,130.64,available,
EVT00013-B-152,EVT00013,B,15,2,130.64,booked,USR00044
EVT00013-A-153,EVT00013,A,15,3,130.64,booked,USR00092
EVT00013-C-154,EVT00013,C,15,4,130.64,available,
EVT00013-VIP-155,EVT00013,VIP,15,5,261.28,available,
EVT00013-Floor-156,EVT00013,Floor,15,6,195.96,available,
EVT00013-Floor-157,EVT00013,Floor,15,7,195.96,available,
EVT00013-Floor-158,EVT00013,Floor,15,8,195.96,booked,USR00153
EVT00013-VIP-159,EVT00013,VIP,15,9,261.28,available,
EVT00013-Floor-1510,EVT00013,Floor,15,10,195.96,available,
EVT00013-Floor-161,EVT00013,Floor,16,1,195.96,booked,USR00089
EVT00013-VIP-162,EVT00013,VIP,16,2,261.28,available,
EVT00013-A-163,EVT00013,A,16,3,130.64,available,
EVT00013-C-164,EVT00013,C,16,4,130.64,available,
EVT00013-B-165,EVT00013,B,16,5,130.64,booked,USR00001
EVT00013-Floor-166,EVT00013,Floor,16,6,195.96,available,
EVT00013-B-167,EVT00013,B,16,7,130.64,booked,USR00121
EVT00013-Floor-168,EVT00013,Floor,16,8,195.96,booked,USR00126
EVT00013-VIP-169,EVT00013,VIP,16,9,261.28,booked,USR00197
EVT00013-VIP-1610,EVT00013,VIP,16,10,261.28,available,
EVT00013-Floor-171,EVT00013,Floor,17,1,195.96,booked,USR00002
EVT00013-Floor-172,EVT00013,Floor,17,2,195.96,available,
EVT00013-VIP-173,EVT00013,VIP,17,3,261.28,available,
EVT00013-VIP-174,EVT00013,VIP,17,4,261.28,available,
EVT00013-B-175,EVT00013,B,17,5,130.64,available,
EVT00013-VIP-176,EVT00013,VIP,17,6,261.28,available,
EVT00013-B-177,EVT00013,B,17,7,130.64,booked,USR00109
EVT00013-B-178,EVT00013,B,17,8,130.64,available,
EVT00013-Floor-179,EVT00013,Floor,17,9,195.96,available,
EVT00013-C-1710,EVT00013,C,17,10,130.64,booked,USR00191
EVT00013-Floor-181,EVT00013,Floor,18,1,195.96,available,
